ID,first_name,last_name,street_po_box,city,state,ZIP_Code,telephone,email,annual_salary,employee_type
851,Catherine,Watson,87986 Erie Street,Columbus,OH,43226,2014651624,Catherine.Watson@digitalsales.com,99611.61,region manager
852,Rose,Nelson,1 Corben Way,Phoenix,AZ,85072,7789778401,Rose.Nelson@digitalsales.com,93376.27,store manager
853,Christine,Sims,444 Lotheville Plaza,Des Moines,IA,50393,617836407,Christine.Sims@digitalsales.com,48664.19,salesperson
854,Dennis,Ferguson,3641 Bartelt Hill,Des Moines,IA,50936,8472291779,Dennis.Ferguson@digitalsales.com,43448.11,salesperson
855,Wayne,Ramos,7 Dryden Crossing,Durham,NC,27717,4355996452,Wayne.Ramos@digitalsales.com,25291.34,salesperson
856,Jane,Dixon,7672 Bobwhite Drive,Topeka,KS,66667,6029755229,Jane.Dixon@digitalsales.com,29658.02,salesperson
857,Kathryn,Williamson,177 Barnett Avenue,Memphis,TN,38131,4505300964,Kathryn.Williamson@digitalsales.com,62439.14,salesperson
858,Carol,Dunn,28 Blackbird Pass,Visalia,CA,93291,1927023693,Carol.Dunn@digitalsales.com,92257.03,store manager
859,Emily,Morrison,6993 Dryden Park,Lexington,KY,40510,6212195990,Emily.Morrison@digitalsales.com,46821.72,salesperson
860,Andrew,Henderson,4 Magdeline Way,Austin,TX,78737,8086143161,Andrew.Henderson@digitalsales.com,63155.54,salesperson
861,Carl,Oliver,21 Dennis Alley,Houston,TX,77005,1875533107,Carl.Oliver@digitalsales.com,48669.88,salesperson
862,Alice,Mitchell,7 Dovetail Junction,Richmond,VA,23260,8120306172,Alice.Mitchell@digitalsales.com,91473.74,store manager
863,George,Hunter,01717 Rusk Hill,Alexandria,LA,71307,9468850579,George.Hunter@digitalsales.com,28899.02,salesperson
864,William,Webb,832 Starling Drive,Staten Island,NY,10310,3844149111,William.Webb@digitalsales.com,94587.32,store manager
865,Robin,Knight,26 Fordem Point,Colorado Springs,CO,80945,7854986821,Robin.Knight@digitalsales.com,73066.70,salesperson
866,Melissa,Flores,36 Elmside Street,Orlando,FL,32859,6948393944,Melissa.Flores@digitalsales.com,64837.41,salesperson
867,Mildred,Kennedy,1141 Express Center,Pensacola,FL,32526,7230794908,Mildred.Kennedy@digitalsales.com,32285.22,salesperson
868,Stephen,Reid,03264 John Wall Point,Miami,FL,33261,9581627456,Stephen.Reid@digitalsales.com,34518.26,salesperson
869,Carolyn,Castillo,8019 Hanover Terrace,Hayward,CA,94544,1522826508,Carolyn.Castillo@digitalsales.com,68137.09,salesperson
870,Jerry,Frazier,555 Cardinal Street,Washington,DC,20036,2480520839,Jerry.Frazier@digitalsales.com,64380.84,salesperson
871,Judith,Myers,77 2nd Parkway,Seattle,WA,98185,8413244033,Judith.Myers@digitalsales.com,34478.95,salesperson
872,Donald,Myers,76484 Golf Place,Youngstown,OH,44511,6068441033,Donald.Myers@digitalsales.com,78660.56,salesperson
873,Beverly,Robinson,54852 Novick Terrace,Asheville,NC,28815,8562860216,Beverly.Robinson@digitalsales.com,39133.88,salesperson
874,Lois,Fisher,2 Ramsey Pass,Myrtle Beach,SC,29579,9583509228,Lois.Fisher@digitalsales.com,63786.04,salesperson
875,Eugene,Coleman,9356 Carberry Drive,Jamaica,NY,11480,7679705321,Eugene.Coleman@digitalsales.com,82861.45,salesperson
876,Walter,Reynolds,067 Rockefeller Terrace,Vero Beach,FL,32964,4759667788,Walter.Reynolds@digitalsales.com,23478.38,salesperson
877,Earl,Vasquez,3718 Reinke Park,Washington,DC,20215,1154086187,Earl.Vasquez@digitalsales.com,80487.07,salesperson
878,Paula,Cooper,80 Fair Oaks Junction,Tulsa,OK,74193,6649532051,Paula.Cooper@digitalsales.com,73013.89,salesperson
879,Peter,Perez,562 Northwestern Hill,Bridgeport,CT,6673,966938324,Peter.Perez@digitalsales.com,37754.64,salesperson
880,Kathleen,Allen,3286 Golden Leaf Parkway,Santa Ana,CA,92705,2670177712,Kathleen.Allen@digitalsales.com,77255.88,salesperson
881,Adam,Dunn,345 Sutherland Trail,Atlanta,GA,30368,3853378911,Adam.Dunn@digitalsales.com,36622.52,salesperson
882,Christopher,Ramirez,09379 Onsgard Terrace,Palo Alto,CA,94302,4342223810,Christopher.Ramirez@digitalsales.com,22366.12,salesperson
883,George,Sims,55 Darwin Point,Fort Wayne,IN,46814,5278428928,George.Sims@digitalsales.com,42014.57,salesperson
884,Ruth,Williamson,4 Service Hill,El Paso,TX,79945,639595702,Ruth.Williamson@digitalsales.com,95549.44,store manager
885,Randy,Murphy,19 Johnson Court,San Antonio,TX,78278,2770544117,Randy.Murphy@digitalsales.com,26327.22,salesperson
886,Kathleen,Johnson,9649 Maple Wood Road,North Little Rock,AR,72199,6338720755,Kathleen.Johnson@digitalsales.com,62018.13,salesperson
887,Dorothy,Bryant,912 Jackson Terrace,Garden Grove,CA,92645,4786732211,Dorothy.Bryant@digitalsales.com,96925.59,region manager
888,Michelle,Cruz,573 Ramsey Drive,Houston,TX,77030,786356978,Michelle.Cruz@digitalsales.com,71047.17,salesperson
889,Rachel,Campbell,86695 Dwight Junction,Charlotte,NC,28230,8175368874,Rachel.Campbell@digitalsales.com,49553.34,salesperson
890,Paula,Henderson,07 Canary Way,Lafayette,LA,70505,1293495287,Paula.Henderson@digitalsales.com,76737.47,salesperson
891,Melissa,Griffin,5 Carioca Pass,Fort Collins,CO,80525,4708318756,Melissa.Griffin@digitalsales.com,78952.46,salesperson
892,Clarence,Price,3742 Straubel Point,Knoxville,TN,37919,3181806482,Clarence.Price@digitalsales.com,71979.15,salesperson
893,Jeffrey,Medina,1221 Cascade Drive,Palatine,IL,60078,6908746,Jeffrey.Medina@digitalsales.com,87257.55,store manager
894,Karen,Clark,8177 Forest Run Street,Charlottesville,VA,22903,9202652866,Karen.Clark@digitalsales.com,50244.95,salesperson
895,Mildred,Hawkins,71 Schiller Avenue,Harrisburg,PA,17110,1934488003,Mildred.Hawkins@digitalsales.com,78267.18,salesperson
896,Ryan,Nichols,686 Troy Pass,Milwaukee,WI,53263,9735672337,Ryan.Nichols@digitalsales.com,78820.87,salesperson
897,Harry,Little,841 2nd Place,Sioux Falls,SD,57193,6981858728,Harry.Little@digitalsales.com,49795.39,salesperson
898,Aaron,Harris,6 Del Sol Center,Lafayette,IN,47905,3423635663,Aaron.Harris@digitalsales.com,69219.78,salesperson
899,David,Lopez,673 Bluestem Way,Dallas,TX,75241,1383047785,David.Lopez@digitalsales.com,52686.34,salesperson
900,Eugene,Evans,5914 Artisan Plaza,Greensboro,NC,27415,1590468667,Eugene.Evans@digitalsales.com,35446.36,salesperson
901,Wanda,Peters,103 Gateway Lane,Round Rock,TX,78682,2616510305,Wanda.Peters@digitalsales.com,50383.26,salesperson
902,Wanda,Powell,94062 Fordem Center,Torrance,CA,90505,9125206958,Wanda.Powell@digitalsales.com,73144.89,salesperson
903,Margaret,Ford,195 Sheridan Trail,Lake Worth,FL,33467,1205471536,Margaret.Ford@digitalsales.com,96739.32,region manager
904,Deborah,Turner,399 Dexter Court,Detroit,MI,48211,7086010235,Deborah.Turner@digitalsales.com,94917.02,store manager
905,Jerry,Miller,5 Lakewood Gardens Place,New York City,NY,10131,8718923449,Jerry.Miller@digitalsales.com,40453.26,salesperson
906,Terry,Stanley,12732 Bunting Parkway,Washington,DC,20551,3060382744,Terry.Stanley@digitalsales.com,55166.21,salesperson
907,Anna,Mills,44 Comanche Court,Saint Petersburg,FL,33705,6693402771,Anna.Mills@digitalsales.com,76465.68,salesperson
908,Amanda,Alexander,790 Lillian Parkway,Jamaica,NY,11480,2712564631,Amanda.Alexander@digitalsales.com,67585.62,salesperson
909,Daniel,Hunter,4 Dahle Avenue,San Antonio,TX,78220,7770115815,Daniel.Hunter@digitalsales.com,53526.32,salesperson
910,Norma,Lee,99123 Grim Way,Miami,FL,33153,9183109519,Norma.Lee@digitalsales.com,22918.01,salesperson
911,Lawrence,Reyes,719 Manley Point,Albany,NY,12222,4464133889,Lawrence.Reyes@digitalsales.com,45031.96,salesperson
912,Cynthia,Olson,84757 Jenna Place,Las Vegas,NV,89135,4227653917,Cynthia.Olson@digitalsales.com,30566.61,salesperson
913,Mark,Harris,0 Holmberg Trail,Lansing,MI,48901,3961082736,Mark.Harris@digitalsales.com,91504.24,store manager
914,Anna,Butler,32764 Ilene Park,Amarillo,TX,79105,6907982560,Anna.Butler@digitalsales.com,35714.22,salesperson
915,Roy,Hunt,0794 Carpenter Court,Omaha,NE,68117,2957492403,Roy.Hunt@digitalsales.com,27764.71,salesperson
916,Joseph,Stanley,582 Summer Ridge Alley,Saint Paul,MN,55146,131983367,Joseph.Stanley@digitalsales.com,90094.70,store manager
917,Philip,Stephens,2180 Raven Junction,Topeka,KS,66667,251647090,Philip.Stephens@digitalsales.com,28981.01,salesperson
918,Rachel,Freeman,399 Hintze Junction,Birmingham,AL,35242,8419165080,Rachel.Freeman@digitalsales.com,80786.53,salesperson
919,Andrea,Lewis,77 Duke Road,Chattanooga,TN,37405,5883194050,Andrea.Lewis@digitalsales.com,98260.25,region manager
920,Samuel,Alvarez,577 Truax Trail,Staten Island,NY,10305,3887141409,Samuel.Alvarez@digitalsales.com,55436.51,salesperson
921,Jerry,Miller,7 Daystar Lane,Littleton,CO,80126,3864199885,Jerry.Miller@digitalsales.com,62658.76,salesperson
922,Bonnie,Peters,597 Eggendart Drive,Waterbury,CT,6726,6282076280,Bonnie.Peters@digitalsales.com,34666.26,salesperson
923,Mark,Johnson,47 Thackeray Street,Milwaukee,WI,53225,9464701047,Mark.Johnson@digitalsales.com,49846.32,salesperson
924,Lillian,Thomas,69709 Ilene Drive,Miami,FL,33147,2535880311,Lillian.Thomas@digitalsales.com,46951.99,salesperson
925,Stephanie,Harper,09 Annamark Drive,Minneapolis,MN,55448,4924538159,Stephanie.Harper@digitalsales.com,65479.75,salesperson
926,Bonnie,Cox,6590 Mcguire Alley,Louisville,KY,40250,8167095075,Bonnie.Cox@digitalsales.com,75126.30,salesperson
927,Kathryn,Ross,381 Carpenter Circle,Cleveland,OH,44125,1915989745,Kathryn.Ross@digitalsales.com,53108.99,salesperson
928,Michelle,Hill,18 Dennis Hill,Charlotte,NC,28299,8948582682,Michelle.Hill@digitalsales.com,90165.37,store manager
929,Eugene,Stanley,75263 Elgar Terrace,Orange,CA,92668,1585914067,Eugene.Stanley@digitalsales.com,23651.35,salesperson
930,Phillip,Wright,763 Sachtjen Street,West Palm Beach,FL,33411,9493322355,Phillip.Wright@digitalsales.com,37358.94,salesperson
931,Matthew,Miller,26 Redwing Center,Cincinnati,OH,45254,5220824695,Matthew.Miller@digitalsales.com,53001.52,salesperson
932,Stephanie,Perry,824 Macpherson Pass,Fort Lauderdale,FL,33315,592581424,Stephanie.Perry@digitalsales.com,46510.89,salesperson
933,Amy,Anderson,4600 Crowley Place,Dayton,OH,45419,152824078,Amy.Anderson@digitalsales.com,54199.07,salesperson
934,Phillip,Young,2 Westend Lane,Sioux Falls,SD,57105,9399381217,Phillip.Young@digitalsales.com,24280.39,salesperson
935,Jeffrey,Little,881 Sundown Parkway,Las Vegas,NV,89178,5100503035,Jeffrey.Little@digitalsales.com,39183.38,salesperson
936,Ruby,Rogers,1687 Pond Court,Charlotte,NC,28256,1904396377,Ruby.Rogers@digitalsales.com,37138.01,salesperson
937,Patrick,Morales,6099 Northridge Parkway,Albany,GA,31704,5604616887,Patrick.Morales@digitalsales.com,75460.25,salesperson
938,Arthur,Hunt,077 Redwing Point,New York City,NY,10009,403193417,Arthur.Hunt@digitalsales.com,27990.52,salesperson
939,Kelly,Richardson,46 Lillian Road,Hattiesburg,MS,39404,4656685902,Kelly.Richardson@digitalsales.com,73030.62,salesperson
940,Doris,Bradley,1943 Columbus Point,Appleton,WI,54915,3555573121,Doris.Bradley@digitalsales.com,95105.92,store manager
941,Betty,Reynolds,093 Crescent Oaks Junction,Tulsa,OK,74133,2856815819,Betty.Reynolds@digitalsales.com,99368.92,region manager
942,Robin,Garrett,580 Manufacturers Street,Tallahassee,FL,32309,7915153886,Robin.Garrett@digitalsales.com,32848.86,salesperson
943,Tina,Cole,052 Lyons Alley,Memphis,TN,38114,9285547710,Tina.Cole@digitalsales.com,89187.60,store manager
944,Frances,Mason,410 Blue Bill Park Circle,Oklahoma City,OK,73119,134832045,Frances.Mason@digitalsales.com,23274.64,salesperson
945,Theresa,Burke,10 Oak Center,Murfreesboro,TN,37131,464371937,Theresa.Burke@digitalsales.com,50792.27,salesperson
946,Ralph,Warren,7970 Moulton Lane,Las Vegas,NV,89178,1986057847,Ralph.Warren@digitalsales.com,63950.07,salesperson
947,Daniel,Franklin,46 Schurz Plaza,New York City,NY,10131,6781647246,Daniel.Franklin@digitalsales.com,34229.49,salesperson
948,Albert,Griffin,94454 Hauk Avenue,Arlington,TX,76004,8818791282,Albert.Griffin@digitalsales.com,75355.18,salesperson
949,Fred,Weaver,36297 Nancy Trail,Brooklyn,NY,11254,9421022120,Fred.Weaver@digitalsales.com,64894.82,salesperson
950,Angela,Oliver,3 Colorado Terrace,Rochester,MN,55905,323261544,Angela.Oliver@digitalsales.com,40067.95,salesperson
951,Deborah,Ortiz,564 Commercial Way,Jacksonville,FL,32225,8242646273,Deborah.Ortiz@digitalsales.com,55711.59,salesperson
952,Mary,Torres,495 Amoth Avenue,Phoenix,AZ,85025,3552046649,Mary.Torres@digitalsales.com,73813.72,salesperson
953,Wayne,Nichols,63150 Veith Circle,Roanoke,VA,24014,9609617492,Wayne.Nichols@digitalsales.com,35877.67,salesperson
954,Charles,Dunn,9 Logan Point,El Paso,TX,88519,7013174497,Charles.Dunn@digitalsales.com,30786.78,salesperson
955,Teresa,Young,99756 Sherman Way,Charleston,WV,25336,3121303230,Teresa.Young@digitalsales.com,93747.17,store manager
956,Julie,Reed,32 Ridge Oak Alley,Billings,MT,59105,9252220948,Julie.Reed@digitalsales.com,81958.75,salesperson
957,Nicole,Reynolds,340 Erie Terrace,Nashville,TN,37240,3933201952,Nicole.Reynolds@digitalsales.com,98127.02,region manager
958,Charles,Wright,91 Village Court,Salt Lake City,UT,84189,9591630894,Charles.Wright@digitalsales.com,25552.37,salesperson
959,Jose,Austin,80 Nelson Avenue,Richmond,VA,23220,7150307068,Jose.Austin@digitalsales.com,73188.72,salesperson
960,Evelyn,Grant,707 Lakeland Center,Saint Louis,MO,63110,6481386781,Evelyn.Grant@digitalsales.com,41605.35,salesperson
961,Amanda,Stevens,9 Park Meadow Alley,Charleston,WV,25356,5771972008,Amanda.Stevens@digitalsales.com,69764.09,salesperson
962,Thomas,Simpson,00 Nancy Pass,Johnson City,TN,37605,5501158814,Thomas.Simpson@digitalsales.com,59696.64,salesperson
963,Frank,Fernandez,6 Stuart Drive,Bakersfield,CA,93305,4656238423,Frank.Fernandez@digitalsales.com,78405.02,salesperson
964,Debra,Gutierrez,4694 High Crossing Center,Beaverton,OR,97075,2938788288,Debra.Gutierrez@digitalsales.com,94751.37,store manager
965,Matthew,Powell,479 Hovde Plaza,Pueblo,CO,81010,8493615776,Matthew.Powell@digitalsales.com,44477.41,salesperson
966,Amy,Rivera,213 Forest Run Lane,Maple Plain,MN,55572,8363722050,Amy.Rivera@digitalsales.com,56438.24,salesperson
967,Doris,Garcia,79425 Dottie Lane,Waco,TX,76796,9969107522,Doris.Garcia@digitalsales.com,91505.81,store manager
968,Gregory,Bennett,638 Amoth Terrace,El Paso,TX,79989,6871464571,Gregory.Bennett@digitalsales.com,71324.31,salesperson
969,Frank,Ruiz,88059 Valley Edge Circle,New Orleans,LA,70124,7017316509,Frank.Ruiz@digitalsales.com,28077.15,salesperson
970,Karen,Austin,5 Hudson Place,Oceanside,CA,92056,9538879471,Karen.Austin@digitalsales.com,94243.40,store manager
971,Jeremy,Franklin,76998 Northridge Drive,Seattle,WA,98121,9739105731,Jeremy.Franklin@digitalsales.com,63228.75,salesperson
972,Louise,Wood,762 Donald Court,Baton Rouge,LA,70815,8083935814,Louise.Wood@digitalsales.com,47196.90,salesperson
973,Brandon,Garcia,7 Moose Lane,Pueblo,CO,81005,5148965748,Brandon.Garcia@digitalsales.com,50079.67,salesperson
974,Thomas,Smith,44581 Hoard Place,Littleton,CO,80161,3200451966,Thomas.Smith@digitalsales.com,24574.18,salesperson
975,Eric,Holmes,71213 Pearson Point,Lansing,MI,48956,5771233124,Eric.Holmes@digitalsales.com,57688.85,salesperson
976,Wanda,Garrett,13 Caliangt Road,New York City,NY,10115,6689844012,Wanda.Garrett@digitalsales.com,34097.44,salesperson
977,Kevin,Lane,0005 Gina Alley,Van Nuys,CA,91499,9288575350,Kevin.Lane@digitalsales.com,91478.44,store manager
978,Steve,Simmons,8 Dunning Hill,Houston,TX,77060,5051866078,Steve.Simmons@digitalsales.com,51545.41,salesperson
979,Sean,Knight,96565 4th Circle,Boston,MA,2298,8735318494,Sean.Knight@digitalsales.com,36706.19,salesperson
980,Teresa,King,05156 Clarendon Lane,Asheville,NC,28805,1740319989,Teresa.King@digitalsales.com,68449.83,salesperson
981,Nicole,Hudson,3 Becker Point,Louisville,KY,40287,8212562335,Nicole.Hudson@digitalsales.com,51358.78,salesperson
982,Patrick,Frazier,25 Pennsylvania Drive,Miami,FL,33283,2561177568,Patrick.Frazier@digitalsales.com,43511.36,salesperson
983,Evelyn,Hanson,42 David Road,Los Angeles,CA,90035,1132362138,Evelyn.Hanson@digitalsales.com,39281.69,salesperson
984,Stephen,Hanson,3181 Westridge Park,Pittsburgh,PA,15250,270687998,Stephen.Hanson@digitalsales.com,45568.15,salesperson
985,Christine,Woods,601 Beilfuss Plaza,Houston,TX,77299,6503984943,Christine.Woods@digitalsales.com,98416.56,region manager
986,Roger,Adams,8496 Ridgeway Center,Denver,CO,80262,9856472567,Roger.Adams@digitalsales.com,57015.22,salesperson
987,Edward,Rodriguez,64785 Starling Court,Wichita,KS,67205,1688220555,Edward.Rodriguez@digitalsales.com,60448.11,salesperson
988,Ruby,Henry,1 Forest Dale Street,Washington,DC,20319,7723403714,Ruby.Henry@digitalsales.com,59320.50,salesperson
989,Teresa,Alexander,48 Cherokee Court,El Paso,TX,79940,402133505,Teresa.Alexander@digitalsales.com,60209.96,salesperson
990,Lawrence,Burns,879 Chinook Point,Naples,FL,33961,3974483606,Lawrence.Burns@digitalsales.com,34196.54,salesperson
991,Chris,Murphy,94 Graedel Park,Evansville,IN,47712,6139087988,Chris.Murphy@digitalsales.com,49877.51,salesperson
992,Wanda,Stephens,24196 Knutson Center,Englewood,CO,80150,430487937,Wanda.Stephens@digitalsales.com,31344.45,salesperson
993,Frank,Carpenter,61602 Onsgard Center,Saginaw,MI,48609,4202202657,Frank.Carpenter@digitalsales.com,68933.15,salesperson
994,Brandon,Peters,76 Ridgeview Place,El Paso,TX,88574,550941550,Brandon.Peters@digitalsales.com,84917.13,store manager
995,Melissa,Frazier,40279 Pawling Junction,Sioux City,IA,51110,7837398597,Melissa.Frazier@digitalsales.com,69614.76,salesperson
996,Paula,Garrett,55 Mendota Lane,San Francisco,CA,94169,2241916438,Paula.Garrett@digitalsales.com,66337.86,salesperson
997,Ruth,Roberts,5292 Morning Trail,Miami,FL,33283,598949368,Ruth.Roberts@digitalsales.com,21242.41,salesperson
998,Shirley,Stanley,09 Washington Court,Jacksonville,FL,32236,7705506326,Shirley.Stanley@digitalsales.com,42782.32,salesperson
999,Beverly,Thomas,3125 Anzinger Lane,Austin,TX,78744,6319135823,Beverly.Thomas@digitalsales.com,69592.18,salesperson
1000,Ashley,Mason,098 Waxwing Alley,East Saint Louis,IL,62205,5518182476,Ashley.Mason@digitalsales.com,28902.58,salesperson
